source_file/page,source_line,link_text_or_identifier,target_url/path,link_type,status,issue_description,recommended_fix
index.html,331,"04 / P2P Payamazadi Mesh A playful investigation into peer-to-peer connections, Bluetooth and WebRTC. Open project →",projects/payamazadi.html,internal,valid,,
index.html,336,05 / VISION Vola! 3D A PWA that turns the front camera into a flight stick: steer a bird through a low-poly world using only your arms. Take flight →,projects/vola-pwa/index.html,internal,valid,,
index.html,347,Open browser lab →,lab/index.html,internal,valid,,
index.html,348,Browse experiments →,#projects,anchor,valid,,
index.html,352,"◉ AI tools Transcription, local models and assistants.",projects/audio_transcriber.html,internal,valid,,
index.html,353,"⌁ Computer vision Hands, faces and interfaces without buttons.",projects/air_canvas.html,internal,valid,,
index.html,354,"# Browser engineering Crypto, visualizations and useful little machines.",projects/RSA.html,internal,valid,,
index.html,355,"∞ Curiosity engine Quantum ideas, simulations and controlled chaos.",pages/main/quantum_lab.html,internal,valid,,
index.html,551,Open the full project archive →,projects.html,internal,valid,,
index.html,565,"🛠️ Technology Projects, articles and
                            experiments about software and hardware. Open →",pages/main/technology.html,internal,valid,,
index.html,575,🍵 The Make some tea with me. Open →,pages/main/the.html,internal,valid,,
index.html,584,"🎹 Piano Practice notes, pieces and
                            recordings. Open →",pages/main/piano.html,internal,valid,,
index.html,594,"🎵 Music Compositions, playlists and
                            inspirations. Open →",pages/content/music.html,internal,valid,,
index.html,604,"🎬 Movies Favorites, short reviews and
                            influences. Open →",pages/content/movies.html,internal,valid,,
index.html,614,"📺 TV Shows Favorites, short reviews and
                            influences. Open →",pages/content/tvshows.html,internal,valid,,
index.html,624,🍳 Recipes A collection of my favorite recipes and cooking experiments. Open →,pages/main/recipe.html,internal,valid,,
index.html,643,"📚 Open
                            books",pages/main/books.html,internal,valid,,
index.html,654,Loading quote... — ...,pages/main/quotes.html,internal,valid,,
index.html,662,✨ View all quotes,pages/main/quotes.html,internal,valid,,
index.html,676,"📸 Open
                            Photo book",pages/content/photobook.html,internal,valid,,
index.html,695,📜 Read poems,pages/content/poem.html,internal,valid,,
index.html,716,Read full poems,pages/content/poem.html,internal,valid,,
index.html,727,⌘ Open game arcade,games.html,internal,valid,,
index.html,734,"Q Quiz QuoteSmith Guess who said the quote across 14 categories, in English or Italian. Offline · iPhone ready",games/quotesmith/index.html,internal,valid,,
index.html,748,🧮 PvP Speed Math Duel Challenge a friend to a fast-paced math battle! Educational,games/math_duel.html,internal,valid,,
index.html,765,"🎴 Collectible Card Collector Collect, upgrade and battle with rare cards! Card Game",games/cards.html,internal,valid,,
index.html,782,🎴 Card Game UNO Online Host a room and play classic UNO with friends in real time. Multiplayer,games/UNO.html,internal,valid,,
index.html,800,🥂 Party / Casual Drinking Game Simple party game — play with friends and assign drinks for fun rules. Multiplayer,games/drinking_game.html,internal,valid,,
index.html,817,"🃏 Multiplayer Briscola Bluetooth Play Briscola with a
                                friend nearby. Card Game",games/briscola.html,internal,valid,,
index.html,835,"🧹 Multiplayer Scopa P2P Classic Italian card
                                game Scopa. Card Game",games/scopa.html,internal,valid,,
index.html,853,"🕵️ Multiplayer Guess Who P2P Ask questions and find
                                the secret character. Board Game",games/guess_who.html,internal,valid,,
index.html,871,将 Strategy Shogi Japanese Chess vs AI or PvP. Board Game,games/shogi.html,internal,valid,,
index.html,888,"✈️ NEW Sky Ace Side-scrolling aerial
                                combat. Action",games/plane.html,internal,valid,,
index.html,908,"✈️ Aviator Bet, watch the plane
                                fly, and cash out before it crashes! Simulation",games/aviator.html,internal,valid,,
index.html,923,"🍸 NEW SHOTMIND The drinking Mastermind:
                                guess the secret word in six tries — wrong letters mean rounds for someone. Party Game · 18+",games/shotmind/index.html,internal,valid,,
index.html,941,"🏃 NEW CDD Run Endless runner. Dodge
                                obstacles and collect coins!",games/CDD.html,internal,valid,,
index.html,958,"⚔️ NEW Brawl Arena Top-down shooter.
                                Survive the arena!",games/brawl_stars.html,internal,valid,,
index.html,975,"🏰 NEW Tower Defense Defend your base from
                                waves of enemies!",games/tower_defense.html,internal,valid,,
index.html,992,"🎮 Connect Four Play against an AI
                                opponent with strategic depth. Medium difficulty",games/forza4.html,internal,valid,,
index.html,1010,"🐍 Snake Classic arcade game
                                with smooth controls. Easy
                            to learn",games/snake.html,internal,valid,,
index.html,1027,🗡️ RPG Zelda RPG A multiplayer RPG adventure. Level: 1,games/rpg_game_dist_index.html,internal,valid,,
index.html,1044,"🏏 Air Hockey Fast-paced table game
                                against AI. Quick reflexes",games/airhockey.html,internal,valid,,
index.html,1062,"🧠 Memory Match pairs and
                                exercise your brain. Relaxing",games/memory.html,internal,valid,,
index.html,1079,"🎰 Slot Machine Spin to win and test
                                your luck. Luck-based fun",games/slot.html,internal,valid,,
index.html,1097,"📐 Geometry
                                Dash Fast-paced geometry
                                platformer game. Challenging",games/geom_dash.html,internal,valid,,
index.html,1115,"👾 Space
                                Invaders Defend Earth from alien
                                invasion. Retro Arcade",games/space_invaders.html,internal,valid,,
index.html,1133,"🛸 Action Space Universe Guida un'astronave nello spazio, seleziona nemici con un tocco e spara usando il pulsante di fuoco. Touch / Click",games/space_universe.html,internal,valid,,
index.html,1147,"🧱 Tetris Classic block stacking
                                puzzle. Puzzle Logic",games/tetris.html,internal,valid,,
index.html,1164,"🃏 Poker Texas Hold'em against
                                AI. Raise, call or fold! Strategic",games/poker.html,internal,valid,,
index.html,1181,"♠️ Blackjack Beat the dealer to 21.
                                Hit or Stand! Casino Classic",games/blackjack.html,internal,valid,,
index.html,1199,"♟️ Chess Classic strategy game
                                against AI. High
                            difficulty",games/chess.html,internal,valid,,
index.html,1216,"🃏 Card Games
                                Online 16 classic card games
                                vs bots: Scopa, Briscola, UNO, Poker, Odin and more. 16 games · vs Bot · LAN ready",games/card-games/public/index.html,internal,valid,,
index.html,1234,"⚫ Checkers Classic board game.
                                Jump over opponent pieces. Medium
                            difficulty",games/dama.html,internal,valid,,
index.html,1251,"🎲 Backgammon Race your checkers to
                                the finish line. Medium difficulty",games/backgammon.html,internal,valid,,
index.html,1269,"🪿 Game of the
                                Goose Classic race game. Roll
                                the dice and avoid the traps! Pure
                            Luck",games/goose.html,internal,valid,,
index.html,1287,"🐦 Flappy
                                Bird Tap or Space to fly.
                                Avoid the pipes! Skill & Patience",games/flappy_bird.html,internal,valid,,
index.html,1305,"🌐 Wikipedia Game Test your knowledge
                                with random Wikipedia pages. General Knowledge",games/wikipedia_game.html,internal,valid,,
index.html,1323,"🏃 Pixel
                                Runner Jump over obstacles in
                                this retro pixel art game. Retro Arcade",games/pixel_runner.html,internal,valid,,
index.html,1341,"🐣 Life Tamagotchi Take care of a cute virtual pet: feed, play, clean and level up. Progression",games/tamagotchi.html,internal,valid,,
index.html,1356,"🎨 Coloring
                                Book Relax and color
                                beautiful figures. Relaxing",games/coloring_book.html,internal,valid,,
index.html,1374,"⚛️ Quantum
                                Tic-Tac-Toe Play with superposition
                                and entanglement. Mind Bending",games/quantum_tictactoe.html,internal,valid,,
index.html,1392,"🎲 TOKYO Classic dice game. Roll
                                for Tokyo! Luck & Fun",games/tokyo.html,internal,valid,,
index.html,1407,"🏒 Mobile Air Hockey Full-screen touch air
                                hockey. Play with a friend! Multiplayer",games/mobile_air_hockey.html,internal,valid,,
index.html,1422,"🚀 Space Cadet
                                Pinball Classic pinball action.
                                Launch and score! Arcade Classic",pages/main/pinball.html,internal,valid,,
index.html,1440,"👑 Royale
                                Battle Deploy troops and
                                destroy enemy towers! Strategy",games/clash_royale.html,internal,valid,,
index.html,1458,"🔴 Pokédex Gotta catch 'em all!
                                Explore the Pokémon world. Database",pages/main/pokedex.html,internal,valid,,
index.html,1475,"⚡ Pokémon
                                Adventure Explore the world as a
                                Pokémon trainer! Adventure",pages/main/pokemon.html,internal,valid,,
index.html,1493,"🎲 Yatzee Classic dice game for 2
                                players. Local Multiplayer",games/yatzee.html,internal,valid,,
index.html,1508,"🤖 Yatzee Solo Challenge the AI in this
                                classic dice game. Single Player vs AI",games/yatzee_solo.html,internal,valid,,
index.html,1523,"🚫 Taboo The game of unspeakable
                                fun. Party
                            Game",games/taboo.html,internal,valid,,
index.html,1540,"📖 Visual Novels Interactive stories and
                                adventures. Story
                            Driven",pages/main/visualnovels.html,internal,valid,,
index.html,1557,"🏎️ Neon Kart High speed racing.
                                Drift and use Nitro! Arcade
                            Racing",games/kart.html,internal,valid,,
index.html,1574,"🚢 Battleship
                                Commander Naval warfare. Command
                                your ship and destroy enemies. Action Strategy",games/battleship.html,internal,valid,,
index.html,1592,"🚢 Warship
                                Commander Naval warfare. Command
                                your ship and destroy enemies in first person. Action Strategy",games/warship.html,internal,valid,,
index.html,1610,"🪖 Battlelands
                                Royale 3D Battle royale in 3D. Survive and eliminate opponents. Action Strategy",games/battlelands_royale.html,internal,valid,,
index.html,1638,Email Luca,mailto:luca.gandolfi7@hotmail.com,external,valid,,
index.html,1677,Archive,pages/main/archive.html,internal,valid,,
index.html,1678,Privacy Policy,pages/main/privacy-policy.html,internal,valid,,
index.html,1679,Cookie Policy,pages/main/cookie-policy.html,internal,valid,,
index.html,1680,Manage Cookie Preferences,pages/main/cookie-policy.html,internal,valid,,
index.html,1698,script,./assets/js/portfolio-xp.js,asset,valid,,
index.html,1699,script,./assets/js/main.js,asset,valid,,
index.html,1752,Cookie Policy,pages/main/cookie-policy.html,internal,valid,,
index.html,1752,Privacy Policy,pages/main/privacy-policy.html,internal,valid,,
index.html,1816,script,./assets/js/projects-data.js,asset,valid,,
index.html,1817,script,./assets/js/catalog-data.js,asset,valid,,
index.html,1818,script,./assets/js/catalog-home.js,asset,valid,,
index.html,1819,script,./assets/js/easter-eggs.js,asset,valid,,
index.html,1820,script,./assets/js/twin-mode.js,asset,valid,,
index.html,1821,script,./assets/js/nerve-center.js,asset,valid,,
index.html,1822,script,./assets/js/terminal-mode.js,asset,valid,,
index.html,1823,script,./assets/js/cookies.js,asset,valid,,
lab/index.html,9,link,style.css,asset,valid,,
lab/index.html,12,Arcade,../games/index.html,internal,valid,,
lab/index.html,12,L LUCA / LAB,../index.html,internal,valid,,
lab/index.html,12,Portfolio,../index.html,internal,valid,,
lab/index.html,18,script,app.js,asset,valid,,
pages/content/karamazov.html,52,script,../../assets/js/renpy-lite.js,asset,valid,,
pages/content/luca_life.html,28,script,../../assets/js/renpy-lite.js,asset,valid,,
pages/content/memes.html,54,script,../../top_buttons.js,asset,valid,,
pages/content/movies.html,40,← Back to portfolio,../../index.html,internal,valid,,
pages/content/movies.html,180,script,../../top_buttons.js,asset,valid,,
pages/content/music.html,34,← Back to portfolio,../../index.html,internal,valid,,
pages/content/music.html,134,script,../../top_buttons.js,asset,valid,,
pages/content/photobook.html,133,script,../../top_buttons.js,asset,valid,,
pages/content/poem.html,28,← Back to portfolio,../../index.html,internal,valid,,
pages/content/poem.html,118,script,../../top_buttons.js,asset,valid,,
pages/content/proust.html,31,script,../../assets/js/renpy-lite.js,asset,valid,,
pages/content/proust_fixed.html,31,script,../../assets/js/renpy-lite.js,asset,valid,,
pages/content/tvshows.html,51,← Back to portfolio,../../index.html,internal,valid,,
pages/content/tvshows.html,170,script,../../top_buttons.js,asset,valid,,
pages/experiments/8.html,8,link,../../assets/css/main.css,asset,valid,,
pages/experiments/8.html,188,script,../../top_buttons.js,asset,valid,,
pages/experiments/aviator_viper.html,124,← Back,../../index.html#games,internal,valid,,
pages/experiments/easter_egg.html,52,Back to portfolio,../../index.html,internal,valid,,
pages/experiments/easter_egg.html,54,script,../../top_buttons.js,asset,valid,,
pages/main/ai_tale.html,18,script,../../assets/js/renpy-lite.js,asset,valid,,
pages/main/archive.html,10,link,../../assets/favicon.svg,asset,valid,,
pages/main/archive.html,11,link,../../assets/css/main.css,asset,valid,,
pages/main/archive.html,112,Back to homepage,../../index.html,internal,valid,,
pages/main/archive.html,119,8,../../pages/experiments/8.html,internal,valid,,
pages/main/archive.html,120,Aviator Viper,../../pages/experiments/aviator_viper.html,internal,valid,,
pages/main/archive.html,121,Easter Egg,../../pages/experiments/easter_egg.html,internal,valid,,
pages/main/archive.html,122,Luca Quiz,../../pages/main/luca_quiz.html,internal,valid,,
pages/main/archive.html,123,Pinball,../../pages/main/pinball.html,internal,valid,,
pages/main/archive.html,124,Places,../../pages/main/places.html,internal,valid,,
pages/main/archive.html,125,Pokedex,../../pages/main/pokedex.html,internal,valid,,
pages/main/archive.html,126,Pokemon,../../pages/main/pokemon.html,internal,valid,,
pages/main/archive.html,127,Quantum Lab,../../pages/main/quantum_lab.html,internal,valid,,
pages/main/archive.html,134,3D Game,../../games/3dgame.html,internal,valid,,
pages/main/archive.html,135,Animal Crossing,../../games/animal_crossing.html,internal,valid,,
pages/main/archive.html,136,City Sim,../../games/city_sim.html,internal,valid,,
pages/main/archive.html,137,Referendum Game,../../games/referendum-game/index.html,internal,valid,,
pages/main/archive.html,144,Beer Project,../../projects/beer.html,internal,valid,,
pages/main/archive.html,145,Text Image Researcher,../../projects/text_image_researcher.html,internal,valid,,
pages/main/archive.html,152,Engineer Quiz,../../projects/quizzes/engineer_quiz.html,internal,valid,,
pages/main/archive.html,153,Quiz 01,../../projects/quizzes/quiz01.html,internal,valid,,
pages/main/archive.html,154,Quiz 02,../../projects/quizzes/quiz02.html,internal,valid,,
pages/main/archive.html,155,Fast Food Quiz,../../projects/quizzes/quiz_fastfood.html,internal,valid,,
pages/main/archive.html,156,Taylor Swift Quiz,../../projects/quizzes/taylor_swift_quiz.html,internal,valid,,
pages/main/blog.html,80,Back to portfolio,../../index.html,internal,valid,,
pages/main/books.html,468,script,../../top_buttons.js,asset,valid,,
pages/main/cookie-policy.html,10,link,../../assets/favicon.svg,asset,valid,,
pages/main/cookie-policy.html,11,link,../../assets/favicon.ico,asset,valid,,
pages/main/cookie-policy.html,12,link,../../assets/apple-touch-icon.png,asset,valid,,
pages/main/cookie-policy.html,17,link,../../assets/css/main.css,asset,valid,,
pages/main/cookie-policy.html,39,← Back to Portfolio,../../index.html,internal,valid,,
pages/main/cookie-policy.html,127,luca.gandolfi7@hotmail.com,mailto:luca.gandolfi7@hotmail.com,external,valid,,
pages/main/cookie-policy.html,130,← Back to Portfolio,../../index.html,internal,valid,,
pages/main/cookie-policy.html,133,script,../../assets/js/cookies.js,asset,valid,,
pages/main/fidenzaroundabout.html,196,script,../../games/top_buttons.js,asset,valid,,
pages/main/fidenzaroundabout.html,206,← Indice,./visualnovels.html,internal,valid,,
pages/main/fidenzaroundabout.html,217,Esci,./visualnovels.html,internal,valid,,
pages/main/life_comic.html,92,Back to portfolio,../../index.html,internal,valid,,
pages/main/luca_quiz.html,160,../../projects/quizzes/../../pages/main/luca_quiz.html,../../projects/quizzes/../../pages/main/luca_quiz.html,internal,valid,,
pages/main/offline.html,95,Go To Home,../../index.html,internal,valid,,
pages/main/piano.html,1592,script,../../top_buttons.js,asset,valid,,
pages/main/pinball.html,7,link,../../assets/css/main.css,asset,valid,,
pages/main/pinball.html,190,Back to Home,../../index.html,internal,valid,,
pages/main/places.html,17,link,../../assets/favicon.svg,asset,valid,,
pages/main/places.html,18,link,../../assets/favicon.ico,asset,valid,,
pages/main/places.html,22,link,../../assets/css/main.css,asset,valid,,
pages/main/places.html,289,← Back to Portfolio,../../index.html#cabinet,internal,valid,,
pages/main/pokedex.html,309,← Back,../../index.html,internal,valid,,
pages/main/pokemon.html,9,link,../../assets/css/pokemon.css,asset,valid,,
pages/main/pokemon.html,12,← Back,../../index.html,internal,valid,,
pages/main/pokemon.html,72,script,../../assets/js/pokemon/constants.js,asset,valid,,
pages/main/pokemon.html,73,script,../../assets/js/pokemon/sprites.js,asset,valid,,
pages/main/pokemon.html,74,script,../../assets/js/pokemon/state.js,asset,valid,,
pages/main/pokemon.html,75,script,../../assets/js/pokemon/utils.js,asset,valid,,
pages/main/pokemon.html,76,script,../../assets/js/pokemon/map.js,asset,valid,,
pages/main/pokemon.html,77,script,../../assets/js/pokemon/render.js,asset,valid,,
pages/main/pokemon.html,78,script,../../assets/js/pokemon/gameplay.js,asset,valid,,
pages/main/pokemon.html,79,script,../../assets/js/pokemon/main.js,asset,valid,,
pages/main/privacy-policy.html,10,link,../../assets/favicon.svg,asset,valid,,
pages/main/privacy-policy.html,11,link,../../assets/favicon.ico,asset,valid,,
pages/main/privacy-policy.html,12,link,../../assets/apple-touch-icon.png,asset,valid,,
pages/main/privacy-policy.html,17,link,../../assets/css/main.css,asset,valid,,
pages/main/privacy-policy.html,36,← Back to Portfolio,../../index.html,internal,valid,,
pages/main/privacy-policy.html,45,luca.gandolfi7@hotmail.com,mailto:luca.gandolfi7@hotmail.com,external,valid,,
pages/main/privacy-policy.html,111,luca.gandolfi7@hotmail.com,mailto:luca.gandolfi7@hotmail.com,external,valid,,
pages/main/privacy-policy.html,139,← Back to Portfolio,../../index.html,internal,valid,,
pages/main/projects.html,9,link,../../assets/favicon.svg,asset,valid,,
pages/main/projects.html,10,link,../../assets/css/main.css,asset,valid,,
pages/main/projects.html,11,link,../../assets/css/catalog.css,asset,valid,,
pages/main/projects.html,19,← Portfolio,../../index.html,internal,valid,,
pages/main/projects.html,19,Open Browser Lab,../../lab/index.html,internal,valid,,
pages/main/projects.html,33,script,../../assets/js/projects-data.js,asset,valid,,
pages/main/projects.html,34,script,../../assets/js/catalog-data.js,asset,valid,,
pages/main/projects.html,35,script,../../assets/js/catalog.js,asset,valid,,
pages/main/python.html,260,← Portfolio,../../index.html,internal,valid,,
pages/main/quantum_lab.html,8,link,../../assets/css/main.css,asset,valid,,
pages/main/quantum_lab.html,465,← Back to Portfolio,../../index.html,internal,valid,,
pages/main/quotes.html,236,script,../../top_buttons.js,asset,valid,,
pages/main/recipe.html,8,link,../../assets/css/main.css,asset,valid,,
pages/main/recipe.html,236,← Back to Portfolio,../../index.html,internal,valid,,
pages/main/recipe.html,449,script,../../top_buttons.js,asset,valid,,
pages/main/shop.html,1535,script,../../top_buttons.js,asset,valid,,
pages/main/technology.html,131,← Back to Home,../../index.html,internal,valid,,
pages/main/technology.html,136,View full project collection on homepage,../../index.html#projects,internal,valid,,
pages/main/technology.html,140,Open converter,../../projects/morse.html,internal,valid,,
pages/main/technology.html,141,Open radio,../../projects/walkietalkie.html,internal,valid,,
pages/main/technology.html,142,Open reader,../../projects/reader.html,internal,valid,,
pages/main/technology.html,143,Open timer,../../projects/iqos_timer.html,internal,valid,,
pages/main/technology.html,144,Open map,../../projects/gps.html,internal,valid,,
pages/main/technology.html,145,Start workout,../../projects/workout.html,internal,valid,,
pages/main/technology.html,146,Open fractal,../../projects/sierpinski.html,internal,valid,,
pages/main/technology.html,147,Open simulator,../../projects/people_simulator.html,internal,valid,,
pages/main/technology.html,148,Open tracker,../../projects/tracker.html,internal,valid,,
pages/main/technology.html,149,Play now,../../projects/kinect.html,internal,valid,,
pages/main/technology.html,150,Open hand tracker,../../projects/kinect_2.html,internal,valid,,
pages/main/technology.html,151,Start drawing,../../projects/air_canvas.html,internal,valid,,
pages/main/technology.html,152,Play game,../../projects/rock_paper_scissors.html,internal,valid,,
pages/main/technology.html,153,Start show,../../projects/virtual_puppeteer.html,internal,valid,,
pages/main/technology.html,154,Start drumming,../../projects/virtual_drums.html,internal,valid,,
pages/main/technology.html,155,Open scanner,../../projects/qrcode.html,internal,valid,,
pages/main/technology.html,160,Open simulation,../../projects/birds.html,internal,valid,,
pages/main/technology.html,161,Open simulator,../../projects/croquet.html,internal,valid,,
pages/main/technology.html,162,Play GBA,../../projects/gba-emulator.html,internal,valid,,
pages/main/technology.html,166,script,../../top_buttons.js,asset,valid,,
pages/main/the.html,192,script,../../games/top_buttons.js,asset,valid,,
pages/main/timeline.html,18,link,../../assets/favicon.svg,asset,valid,,
pages/main/timeline.html,19,link,../../assets/favicon.ico,asset,valid,,
pages/main/timeline.html,23,link,../../assets/css/main.css,asset,valid,,
pages/main/timeline.html,362,← Back to Portfolio,../../index.html#about,internal,valid,,
pages/main/timeline.html,561,script,../../top_buttons.js,asset,valid,,
pages/main/visualnovels.html,11,link,../../assets/favicon.svg,asset,valid,,
pages/main/visualnovels.html,13,link,../../assets/css/main.css,asset,valid,,
pages/main/visualnovels.html,139,Back to Portfolio,../../index.html#games,internal,valid,,
pages/main/visualnovels.html,150,🚗 Fidenza's Roundabout A mysterious journey through the infinite roundabouts of Fidenza. Will you ever find the exit? A Ren'Py style web experience. Mystery Comedy Web Ren'Py,../../pages/main/fidenzaroundabout.html,internal,valid,,
pages/main/visualnovels.html,170,🤖 Ai Tale A story about an AI discovering emotions. Built using a custom Ren'Py-like JavaScript library. Sci-Fi Drama Ren'Py JS,../../pages/main/ai_tale.html,internal,valid,,
pages/main/visualnovels.html,190,"📖 Proust ""In Search of Lost Time"". Relive the memories of Marcel in this interactive literary experience featuring real citations. Literature Classic Ren'Py JS",../../pages/content/proust.html,internal,valid,,
pages/main/visualnovels.html,210,"☦️ I Fratelli Karamazov Un viaggio nell'anima russa. Fede, dubbio e parricidio nel capolavoro di Dostoevskij. ""Se Dio non esiste, tutto è permesso?"" Filosofia Dramma Ren'Py JS",../../pages/content/karamazov.html,internal,valid,,
pages/main/visualnovels.html,230,🪞 Luca: A Study in Ego Un viaggio introspettivo attraverso la follia e l'egoismo. Un dialogo con lo specchio per scoprire se c'è redenzione o solo solipsismo. Autobiografia Psicologico Ren'Py JS,../../pages/content/luca_life.html,internal,valid,,
pixel-stretch-app/dist/index.html,5,link,icon-192.png,asset,valid,,
pixel-stretch-app/dist/index.html,6,link,apple-touch-icon.png,asset,valid,,
pixel-stretch-app/dist/index.html,16,script,./assets/index-BRzIWfQI.js,asset,valid,,
pixel-stretch-app/dist/index.html,17,link,./assets/rolldown-runtime-aKtaBQYM.js,asset,valid,,
pixel-stretch-app/dist/index.html,18,link,./assets/icons-vendor-B2GsVA8S.js,asset,valid,,
pixel-stretch-app/dist/index.html,19,link,./assets/react-vendor-BZwokxIU.js,asset,valid,,
pixel-stretch-app/dist/index.html,20,link,./assets/imgly-vendor-Joevq6Nv.js,asset,valid,,
pixel-stretch-app/dist/index.html,21,link,./assets/index-BeXroplS.css,asset,valid,,
pixel-stretch-app/dist/index.html,22,link,./manifest.webmanifest,internal,valid,,
pixel-stretch-app/dist/index.html,22,script #vite-plugin-pwa:register-sw,./registerSW.js,asset,valid,,
pixel-stretch-app/index.html,19,script,./src/main.tsx,asset,valid,,
projects.html,8,link,assets/favicon.svg,asset,valid,,
projects.html,9,link,assets/css/main.css,asset,valid,,
projects.html,10,link,assets/css/catalog.css,asset,valid,,
projects.html,19,← Portfolio,index.html,internal,valid,,
projects.html,19,Open Browser Lab,lab/index.html,internal,valid,,
projects.html,33,script,assets/js/projects-data.js,asset,valid,,
projects.html,34,script,assets/js/catalog-data.js,asset,valid,,
projects.html,35,script,assets/js/catalog.js,asset,valid,,
projects/RSA.html,7,link,../assets/css/main.css,asset,valid,,
projects/RSA.html,255,script,top_buttons.js,asset,valid,,
projects/ai_chat.html,10,link,../assets/favicon.svg,asset,valid,,
projects/ai_chat.html,12,link,../assets/css/main.css,asset,valid,,
projects/ai_chat.html,71,script,../top_buttons.js,asset,valid,,
projects/ai_colorizer.html,145,script,../games/top_buttons.js,asset,valid,,
projects/ai_colorizer.html,147,← Back,../index.html,internal,valid,,
projects/air_canvas.html,378,script,top_buttons.js,asset,valid,,
projects/armochromy.html,97,← Back to Portfolio,../index.html#projects,internal,valid,,
projects/armochromy.html,210,script,top_buttons.js,asset,valid,,
projects/audio-editor-pwa.html,28,button #apri,audio-editor-pwa/index.html,internal,valid,,
projects/audio-editor-pwa/index.html,12,link,manifest.webmanifest,internal,valid,,
projects/audio-editor-pwa/index.html,13,link,icons/icon.svg,asset,valid,,
projects/audio-editor-pwa/index.html,14,link,icons/icon-192.png,asset,valid,,
projects/audio-editor-pwa/index.html,15,link,style.css,asset,valid,,
projects/audio-editor-pwa/index.html,107,script,st-global.js,asset,valid,,
projects/audio-editor-pwa/index.html,108,script,vendor/lame.min.js,asset,valid,,
projects/audio-editor-pwa/index.html,109,script,project.js,asset,valid,,
projects/audio-editor-pwa/index.html,110,script,wav.js,asset,valid,,
projects/audio-editor-pwa/index.html,111,script,mp3.js,asset,valid,,
projects/audio-editor-pwa/index.html,112,script,audio.js,asset,valid,,
projects/audio-editor-pwa/index.html,113,script,waveform.js,asset,valid,,
projects/audio-editor-pwa/index.html,114,script,store.js,asset,valid,,
projects/audio-editor-pwa/index.html,115,script,app.js,asset,valid,,
projects/audio_transcriber.html,170,script,top_buttons.js,asset,valid,,
projects/birds.html,478,script,top_buttons.js,asset,valid,,
projects/camera_compression.html,205,script,top_buttons.js,asset,valid,,
projects/coloring.html,39,script,top_buttons.js,asset,valid,,
projects/create_qrcode.html,30,script,top_buttons.js,asset,valid,,
projects/croquet.html,626,script,top_buttons.js,asset,valid,,
projects/daisy-field/index.html,11,link,manifest.json,asset,valid,,
projects/daisy-field/index.html,19,link,style.css,asset,valid,,
projects/daisy-field/index.html,138,script,daisy.js,asset,valid,,
projects/daisy-field/index.html,139,script,confetti.js,asset,valid,,
projects/daisy-field/index.html,140,script,app.js,asset,valid,,
projects/draw.html,25,script,top_buttons.js,asset,valid,,
projects/due-lumi.html,27,button #play,due-lumi/index.html,internal,valid,,
projects/due-lumi/index.html,9,link,style.css,asset,valid,,
projects/due-lumi/index.html,22,script,js/palette.js,asset,valid,,
projects/due-lumi/index.html,23,script,js/sprites.js,asset,valid,,
projects/due-lumi/index.html,24,script,js/audio.js,asset,valid,,
projects/due-lumi/index.html,25,script,js/input.js,asset,valid,,
projects/due-lumi/index.html,26,script,js/engine.js,asset,valid,,
projects/due-lumi/index.html,27,script,js/textui.js,asset,valid,,
projects/due-lumi/index.html,28,script,js/items.js,asset,valid,,
projects/due-lumi/index.html,29,script,js/dialogue.js,asset,valid,,
projects/due-lumi/index.html,30,script,js/ui.js,asset,valid,,
projects/due-lumi/index.html,31,script,js/overworld.js,asset,valid,,
projects/due-lumi/index.html,32,script,js/battle.js,asset,valid,,
projects/due-lumi/index.html,33,script,js/story.js,asset,valid,,
projects/due-lumi/index.html,34,script,js/main.js,asset,valid,,
projects/ecommerce.html,10,link,../assets/favicon.svg,asset,valid,,
projects/ecommerce.html,12,link,../assets/css/main.css,asset,valid,,
projects/ecommerce.html,107,script,../top_buttons.js,asset,valid,,
projects/face_compare.html,122,script,top_buttons.js,asset,valid,,
projects/facemesh_camera.html,114,Exit,../index.html#projects,internal,valid,,
projects/facemesh_camera.html,273,script,top_buttons.js,asset,valid,,
projects/fashion_detect.html,195,script,top_buttons.js,asset,valid,,
projects/file_manager.html,1404,script,top_buttons.js,asset,valid,,
projects/gba-emulator.html,233,script,top_buttons.js,asset,valid,,
projects/gps.html,61,← Back,../pages/main/technology.html,internal,valid,,
projects/gps.html,161,script,top_buttons.js,asset,valid,,
projects/horse_simulator.html,194,← Back to Portfolio,../index.html,internal,valid,,
projects/iqos_timer.html,262,← Back,../pages/main/technology.html,internal,valid,,
projects/iqos_timer.html,608,script,top_buttons.js,asset,valid,,
projects/kinect.html,113,Exit,../pages/main/technology.html,internal,valid,,
projects/kinect.html,424,script,top_buttons.js,asset,valid,,
projects/kinect_2.html,503,script,top_buttons.js,asset,valid,,
projects/longest_midi.html,20,Scarica esempio .mid,../assets/midi/symphony_9_1.mid,asset,valid,,
projects/lyrics_finder.html,177,← Back to Portfolio,../index.html,internal,valid,,
projects/mesh_camera2.html,355,script,top_buttons.js,asset,valid,,
projects/morse.html,290,script,top_buttons.js,asset,valid,,
projects/nails.html,175,← Back to Portfolio,../index.html#projects,internal,valid,,
projects/nails.html,505,script,top_buttons.js,asset,valid,,
projects/nba_simulator.html,188,← Portfolio,../index.html,internal,valid,,
projects/people_simulator.html,857,script,top_buttons.js,asset,valid,,
